sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
FM-PT,pressure,5268.505214007,1780039957.4056811,0.78601548505014,,35.75193563126749,psi,,hardware
FM-FM,flow,5268.506237937,1780039957.406705,0.7772160502929748,,1.5270634264959482,gallons_per_minute,,hardware
OM-FM,flow,5268.509789351,1780039957.410256,0.7800544238155394,,1.532698223631801,gallons_per_minute,,hardware
OM-PT,pressure,5268.511218665,1780039957.4116852,0.7723690000020266,,68.09225000050664,psi,,hardware
FM-PT,pressure,5268.516296818,1780039957.4167628,0.7847292166625519,,35.59115208281899,psi,,hardware
FM-FM,flow,5268.516994586,1780039957.4174604,0.7764078112134709,,1.5254588937541977,gallons_per_minute,,hardware
OM-FM,flow,5268.518744228,1780039957.4192104,0.7818336226741818,,1.5362303255743712,gallons_per_minute,,hardware
OM-PT,pressure,5268.520458835,1780039957.420925,0.7934255353719634,,73.35638384299084,psi,,hardware
FM-PT,pressure,5268.523847399,1780039957.4243135,0.8080245027571324,,38.503062844641555,psi,,hardware
FM-FM,flow,5268.52546634,1780039957.4259326,0.7769800158715268,,1.5265948461377379,gallons_per_minute,,hardware
OM-FM,flow,5268.527178779,1780039957.4276447,0.7801229691652023,,1.532834301261079,gallons_per_minute,,hardware
OM-PT,pressure,5268.528591427,1780039957.4290576,0.7965506072700748,,74.13765181751869,psi,,hardware
FM-PT,pressure,5268.531763272,1780039957.4322293,0.7843072157272357,,35.53840196590446,psi,,hardware
FM-FM,flow,5268.533621117,1780039957.4340868,0.7771892281996284,,1.5270101787279697,gallons_per_minute,,hardware
OM-FM,flow,5268.535315297,1780039957.435781,0.7799912428845457,,1.5325727955561184,gallons_per_minute,,hardware
OM-PT,pressure,5268.536722482,1780039957.4371884,0.7680130920425764,,67.0032730106441,psi,,hardware
FM-PT,pressure,5268.53925341,1780039957.4397194,0.7807661033589963,,35.09576291987454,psi,,hardware
FM-FM,flow,5268.541773431,1780039957.4422393,0.7773442002945186,,1.527317832498512,gallons_per_minute,,hardware
OM-FM,flow,5268.543547925,1780039957.4440143,0.7801360821886161,,1.532860333503202,gallons_per_minute,,hardware
OM-PT,pressure,5268.544987516,1780039957.4454534,0.7704592669557652,,67.61481673894129,psi,,hardware
